"id","label","is_translated","value","created_at","updated_at"
1002,"{""en"":""Cargo ship (general)"",""pt-PT"":""Navio de carga (geral)"",""pt-BR"":""Navio de carga (geral)"",""es"":""Navio de carga (geral)"",""fr"":""Navio de carga (geral)""}","{""en"":true,""pt-PT"":true,""pt-BR"":false,""es"":false,""fr"":false}","cargo-ship-general","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1003,"{""en"":""Container vessel"",""pt-PT"":""Navio porta-contentores"",""pt-BR"":""Navio porta-contentores"",""es"":""Navio porta-contentores"",""fr"":""Navio porta-contentores""}","{""en"":true,""pt-PT"":true,""pt-BR"":false,""es"":false,""fr"":false}","container-vessel","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1004,"{""en"":""Vehicle Cargo Vessel"",""pt-PT"":""Navio de transporte de ve\u00edculos"",""pt-BR"":""Navio de transporte de ve\u00edculos"",""es"":""Navio de transporte de ve\u00edculos"",""fr"":""Navio de transporte de ve\u00edculos""}","{""en"":true,""pt-PT"":true,""pt-BR"":false,""es"":false,""fr"":false}","vehicle-cargo-vessel","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1005,"{""en"":""Refrigerated cargo vessel"",""pt-PT"":""Navio de carga refrigerado"",""pt-BR"":""Navio de carga refrigerado"",""es"":""Navio de carga refrigerado"",""fr"":""Navio de carga refrigerado""}","{""en"":true,""pt-PT"":true,""pt-BR"":false,""es"":false,""fr"":false}","refrigerated-cargo-vessel","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1006,"{""en"":""The equipment contains fluorinated greenhouse gases in quantities less than 5 tons of CO2 equivalent"",""pt-PT"":""O equipamento contem gases fluorados com efeito de estufa em quantidade inferior a 5 toneladas de equivalente de CO2"",""pt-BR"":""O equipamento contem gases fluorados com efeito de estufa em quantidade inferior a 5 toneladas de equivalente de CO2"",""es"":""O equipamento contem gases fluorados com efeito de estufa em quantidade inferior a 5 toneladas de equivalente de CO2"",""fr"":""O equipamento contem gases fluorados com efeito de estufa em quantidade inferior a 5 toneladas de equivalente de CO2""}","{""en"":true,""pt-PT"":true,""pt-BR"":false,""es"":false,""fr"":false}","the-equipment-contains-fluorinated-greenhouse-gases-in-quantities-less-than-5-tons-of-co2-equivalent","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1007,"{""en"":""The equipment is hermetically sealed and contains fluorinated greenhouse gases in quantities less than 10 tons of CO2 equivalent"",""pt-PT"":""O equipamento \u00e9 hermeticamente fechado e contem gases fluorados com efeito de estufa em quantidade inferior a 10 toneladas de equivalente de CO2"",""pt-BR"":""O equipamento \u00e9 hermeticamente fechado e contem gases fluorados com efeito de estufa em quantidade inferior a 10 toneladas de equivalente de CO2"",""es"":""O equipamento \u00e9 hermeticamente fechado e contem gases fluorados com efeito de estufa em quantidade inferior a 10 toneladas de equivalente de CO2"",""fr"":""O equipamento \u00e9 hermeticamente fechado e contem gases fluorados com efeito de estufa em quantidade inferior a 10 toneladas de equivalente de CO2""}","{""en"":true,""pt-PT"":true,""pt-BR"":false,""es"":false,""fr"":false}","the-equipment-is-hermetically-sealed-and-contains-fluorinated-greenhouse-gases-in-quantities-less-than-10-tons-of-co2-equivalent","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1008,"{""en"":""I have no information on the need for and frequency of leakage checking actions."",""pt-PT"":""N\u00e3o tenho informa\u00e7\u00e3o sobre a necessidade e periodicidade de realiza\u00e7\u00e3o de a\u00e7\u00f5es de verifica\u00e7\u00e3o de fugas."",""pt-BR"":""N\u00e3o tenho informa\u00e7\u00e3o sobre a necessidade e periodicidade de realiza\u00e7\u00e3o de a\u00e7\u00f5es de verifica\u00e7\u00e3o de fugas."",""es"":""N\u00e3o tenho informa\u00e7\u00e3o sobre a necessidade e periodicidade de realiza\u00e7\u00e3o de a\u00e7\u00f5es de verifica\u00e7\u00e3o de fugas."",""fr"":""N\u00e3o tenho informa\u00e7\u00e3o sobre a necessidade e periodicidade de realiza\u00e7\u00e3o de a\u00e7\u00f5es de verifica\u00e7\u00e3o de fugas.""}","{""en"":true,""pt-PT"":true,""pt-BR"":false,""es"":false,""fr"":false}","i-have-no-information-on-the-need-for-and-frequency-of-leakage-checking-actions","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1009,"{""en"":""SF6"",""pt-PT"":""SF6"",""pt-BR"":""SF6"",""es"":""SF6"",""fr"":""SF6""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","sf6","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1010,"{""en"":""R-23"",""pt-PT"":""R-23"",""pt-BR"":""R-23"",""es"":""R-23"",""fr"":""R-23""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-23","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1011,"{""en"":""R-32"",""pt-PT"":""R-32"",""pt-BR"":""R-32"",""es"":""R-32"",""fr"":""R-32""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-32","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1012,"{""en"":""R-41"",""pt-PT"":""R-41"",""pt-BR"":""R-41"",""es"":""R-41"",""fr"":""R-41""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-41","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1013,"{""en"":""R-125"",""pt-PT"":""R-125"",""pt-BR"":""R-125"",""es"":""R-125"",""fr"":""R-125""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-125","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1014,"{""en"":""R-134"",""pt-PT"":""R-134"",""pt-BR"":""R-134"",""es"":""R-134"",""fr"":""R-134""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-134","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1015,"{""en"":""R-134a"",""pt-PT"":""R-134a"",""pt-BR"":""R-134a"",""es"":""R-134a"",""fr"":""R-134a""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-134a","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1016,"{""en"":""R-143"",""pt-PT"":""R-143"",""pt-BR"":""R-143"",""es"":""R-143"",""fr"":""R-143""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-143","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1017,"{""en"":""R-143a"",""pt-PT"":""R-143a"",""pt-BR"":""R-143a"",""es"":""R-143a"",""fr"":""R-143a""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-143a","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1018,"{""en"":""R-152"",""pt-PT"":""R-152"",""pt-BR"":""R-152"",""es"":""R-152"",""fr"":""R-152""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-152","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1019,"{""en"":""R-152a"",""pt-PT"":""R-152a"",""pt-BR"":""R-152a"",""es"":""R-152a"",""fr"":""R-152a""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-152a","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1020,"{""en"":""R-161"",""pt-PT"":""R-161"",""pt-BR"":""R-161"",""es"":""R-161"",""fr"":""R-161""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-161","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1021,"{""en"":""R-227ea (FM-200)"",""pt-PT"":""R-227ea (FM-200)"",""pt-BR"":""R-227ea (FM-200)"",""es"":""R-227ea (FM-200)"",""fr"":""R-227ea (FM-200)""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-227ea-fm-200","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1022,"{""en"":""R-236cb"",""pt-PT"":""R-236cb"",""pt-BR"":""R-236cb"",""es"":""R-236cb"",""fr"":""R-236cb""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-236cb","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1023,"{""en"":""R-236ea"",""pt-PT"":""R-236ea"",""pt-BR"":""R-236ea"",""es"":""R-236ea"",""fr"":""R-236ea""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-236ea","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1024,"{""en"":""R-236fa"",""pt-PT"":""R-236fa"",""pt-BR"":""R-236fa"",""es"":""R-236fa"",""fr"":""R-236fa""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-236fa","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1025,"{""en"":""R-245ca"",""pt-PT"":""R-245ca"",""pt-BR"":""R-245ca"",""es"":""R-245ca"",""fr"":""R-245ca""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-245ca","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1026,"{""en"":""R-245fa"",""pt-PT"":""R-245fa"",""pt-BR"":""R-245fa"",""es"":""R-245fa"",""fr"":""R-245fa""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-245fa","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1027,"{""en"":""R-365mfc"",""pt-PT"":""R-365mfc"",""pt-BR"":""R-365mfc"",""es"":""R-365mfc"",""fr"":""R-365mfc""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-365mfc","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1028,"{""en"":""R-43-10mee"",""pt-PT"":""R-43-10mee"",""pt-BR"":""R-43-10mee"",""es"":""R-43-10mee"",""fr"":""R-43-10mee""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-43-10mee","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1029,"{""en"":""PFC-14"",""pt-PT"":""PFC-14"",""pt-BR"":""PFC-14"",""es"":""PFC-14"",""fr"":""PFC-14""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","pfc-14","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1030,"{""en"":""PFC-116"",""pt-PT"":""PFC-116"",""pt-BR"":""PFC-116"",""es"":""PFC-116"",""fr"":""PFC-116""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","pfc-116","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1031,"{""en"":""PFC-218"",""pt-PT"":""PFC-218"",""pt-BR"":""PFC-218"",""es"":""PFC-218"",""fr"":""PFC-218""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","pfc-218","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1032,"{""en"":""PFC-3-1-10"",""pt-PT"":""PFC-3-1-10"",""pt-BR"":""PFC-3-1-10"",""es"":""PFC-3-1-10"",""fr"":""PFC-3-1-10""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","pfc-3-1-10","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1033,"{""en"":""PFC-4-1-12"",""pt-PT"":""PFC-4-1-12"",""pt-BR"":""PFC-4-1-12"",""es"":""PFC-4-1-12"",""fr"":""PFC-4-1-12""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","pfc-4-1-12","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1034,"{""en"":""PFC-5-1-14"",""pt-PT"":""PFC-5-1-14"",""pt-BR"":""PFC-5-1-14"",""es"":""PFC-5-1-14"",""fr"":""PFC-5-1-14""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","pfc-5-1-14","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1035,"{""en"":""PFC-c-318"",""pt-PT"":""PFC-c-318"",""pt-BR"":""PFC-c-318"",""es"":""PFC-c-318"",""fr"":""PFC-c-318""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","pfc-c-318","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1036,"{""en"":""R-401A"",""pt-PT"":""R-401A"",""pt-BR"":""R-401A"",""es"":""R-401A"",""fr"":""R-401A""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-401a","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1037,"{""en"":""R-401B"",""pt-PT"":""R-401B"",""pt-BR"":""R-401B"",""es"":""R-401B"",""fr"":""R-401B""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-401b","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1038,"{""en"":""R-401C"",""pt-PT"":""R-401C"",""pt-BR"":""R-401C"",""es"":""R-401C"",""fr"":""R-401C""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-401c","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1039,"{""en"":""R-402A"",""pt-PT"":""R-402A"",""pt-BR"":""R-402A"",""es"":""R-402A"",""fr"":""R-402A""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-402a","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1040,"{""en"":""R-402B"",""pt-PT"":""R-402B"",""pt-BR"":""R-402B"",""es"":""R-402B"",""fr"":""R-402B""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-402b","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1041,"{""en"":""R-403A"",""pt-PT"":""R-403A"",""pt-BR"":""R-403A"",""es"":""R-403A"",""fr"":""R-403A""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-403a","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1042,"{""en"":""R-403B"",""pt-PT"":""R-403B"",""pt-BR"":""R-403B"",""es"":""R-403B"",""fr"":""R-403B""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-403b","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1043,"{""en"":""R-404A"",""pt-PT"":""R-404A"",""pt-BR"":""R-404A"",""es"":""R-404A"",""fr"":""R-404A""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-404a","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1044,"{""en"":""R-405A"",""pt-PT"":""R-405A"",""pt-BR"":""R-405A"",""es"":""R-405A"",""fr"":""R-405A""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-405a","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1045,"{""en"":""R-407A"",""pt-PT"":""R-407A"",""pt-BR"":""R-407A"",""es"":""R-407A"",""fr"":""R-407A""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-407a","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1046,"{""en"":""R-407B"",""pt-PT"":""R-407B"",""pt-BR"":""R-407B"",""es"":""R-407B"",""fr"":""R-407B""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-407b","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1047,"{""en"":""R-407C"",""pt-PT"":""R-407C"",""pt-BR"":""R-407C"",""es"":""R-407C"",""fr"":""R-407C""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-407c","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1048,"{""en"":""R-407D"",""pt-PT"":""R-407D"",""pt-BR"":""R-407D"",""es"":""R-407D"",""fr"":""R-407D""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-407d","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1049,"{""en"":""R-407E"",""pt-PT"":""R-407E"",""pt-BR"":""R-407E"",""es"":""R-407E"",""fr"":""R-407E""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-407e","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1050,"{""en"":""R-407F"",""pt-PT"":""R-407F"",""pt-BR"":""R-407F"",""es"":""R-407F"",""fr"":""R-407F""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-407f","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1051,"{""en"":""R-407H"",""pt-PT"":""R-407H"",""pt-BR"":""R-407H"",""es"":""R-407H"",""fr"":""R-407H""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-407h","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1052,"{""en"":""R-410A"",""pt-PT"":""R-410A"",""pt-BR"":""R-410A"",""es"":""R-410A"",""fr"":""R-410A""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-410a","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1053,"{""en"":""R-410B"",""pt-PT"":""R-410B"",""pt-BR"":""R-410B"",""es"":""R-410B"",""fr"":""R-410B""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-410b","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1054,"{""en"":""R-411A"",""pt-PT"":""R-411A"",""pt-BR"":""R-411A"",""es"":""R-411A"",""fr"":""R-411A""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-411a","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1055,"{""en"":""R-411B"",""pt-PT"":""R-411B"",""pt-BR"":""R-411B"",""es"":""R-411B"",""fr"":""R-411B""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-411b","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1056,"{""en"":""R-413A"",""pt-PT"":""R-413A"",""pt-BR"":""R-413A"",""es"":""R-413A"",""fr"":""R-413A""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-413a","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1057,"{""en"":""R-415A"",""pt-PT"":""R-415A"",""pt-BR"":""R-415A"",""es"":""R-415A"",""fr"":""R-415A""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-415a","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1058,"{""en"":""R-415B"",""pt-PT"":""R-415B"",""pt-BR"":""R-415B"",""es"":""R-415B"",""fr"":""R-415B""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-415b","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1059,"{""en"":""R-416A"",""pt-PT"":""R-416A"",""pt-BR"":""R-416A"",""es"":""R-416A"",""fr"":""R-416A""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-416a","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1060,"{""en"":""R-417A"",""pt-PT"":""R-417A"",""pt-BR"":""R-417A"",""es"":""R-417A"",""fr"":""R-417A""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-417a","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1061,"{""en"":""R-417B"",""pt-PT"":""R-417B"",""pt-BR"":""R-417B"",""es"":""R-417B"",""fr"":""R-417B""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-417b","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1062,"{""en"":""R-418A"",""pt-PT"":""R-418A"",""pt-BR"":""R-418A"",""es"":""R-418A"",""fr"":""R-418A""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-418a","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1063,"{""en"":""R-419A"",""pt-PT"":""R-419A"",""pt-BR"":""R-419A"",""es"":""R-419A"",""fr"":""R-419A""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-419a","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1064,"{""en"":""R-420A"",""pt-PT"":""R-420A"",""pt-BR"":""R-420A"",""es"":""R-420A"",""fr"":""R-420A""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-420a","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1065,"{""en"":""R-421A"",""pt-PT"":""R-421A"",""pt-BR"":""R-421A"",""es"":""R-421A"",""fr"":""R-421A""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-421a","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1066,"{""en"":""R-421B"",""pt-PT"":""R-421B"",""pt-BR"":""R-421B"",""es"":""R-421B"",""fr"":""R-421B""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-421b","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1067,"{""en"":""R-422A"",""pt-PT"":""R-422A"",""pt-BR"":""R-422A"",""es"":""R-422A"",""fr"":""R-422A""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-422a","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1068,"{""en"":""R-422B"",""pt-PT"":""R-422B"",""pt-BR"":""R-422B"",""es"":""R-422B"",""fr"":""R-422B""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-422b","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1069,"{""en"":""R-422C"",""pt-PT"":""R-422C"",""pt-BR"":""R-422C"",""es"":""R-422C"",""fr"":""R-422C""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-422c","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1070,"{""en"":""R-422D"",""pt-PT"":""R-422D"",""pt-BR"":""R-422D"",""es"":""R-422D"",""fr"":""R-422D""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-422d","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1071,"{""en"":""R-423A"",""pt-PT"":""R-423A"",""pt-BR"":""R-423A"",""es"":""R-423A"",""fr"":""R-423A""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-423a","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1072,"{""en"":""R-424A"",""pt-PT"":""R-424A"",""pt-BR"":""R-424A"",""es"":""R-424A"",""fr"":""R-424A""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-424a","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
1073,"{""en"":""R-425A"",""pt-PT"":""R-425A"",""pt-BR"":""R-425A"",""es"":""R-425A"",""fr"":""R-425A""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","r-425a","2023-04-05T22:37:04.000Z","2023-04-05T22:37:04.000Z"
